x,y
0.08329,501.5227
0.081392,501.5879
0.0803,501.5988
0.080618,501.6119
0.083764,501.5969
0.085589,501.5526
0.084122,501.5866
0.081932,501.5726
0.080341,501.5931
0.079966,501.6184
0.084059,501.5279
0.084024,501.6059
0.084465,501.6216
0.082394,501.6197
0.080779,501.6384
0.082048,501.4805
0.083405,501.4593
0.084024,501.4861
0.083085,501.4755
0.081554,501.4914
0.080286,501.4309
0.082171,501.4368
0.083512,501.4662
0.084125,501.4815
0.083543,501.3972
0.082263,501.434
0.080901,501.4731
0.08188,501.4487
0.083306,501.4783
0.083712,501.3981
0.082725,501.4268
0.080849,501.4709
0.080633,501.4836
0.080382,501.4559
0.083353,501.4162
0.084015,501.4584
0.084289,501.4655
0.080307,501.4746
0.079959,501.4587
0.083337,501.3579
0.083023,501.3064
0.083205,501.3327
0.084418,501.3217
0.081258,501.3111
0.079462,501.3083
0.082289,501.3317
0.082827,501.3376
0.0831,501.318
0.084112,501.2521
0.08114,501.3192
0.081755,501.2933
0.080789,501.3067
0.08137,501.318
0.08294,501.2527
0.083182,501.3311
0.081416,501.3348
0.081152,501.3298
0.08328,501.3086
0.084509,501.2646
0.085091,501.3086
0.082272,501.3177
0.081301,501.3351
0.080578,501.3295
0.0813,501.1398
0.08281,501.1089
0.083089,501.1127
0.083552,501.0864
0.081781,501.0993
0.079741,501.0606
0.080841,501.0615
0.08246,501.1117
0.083935,501.1161
0.083165,501.0415
0.081052,501.1083
0.080468,501.0914
0.081619,501.0899
0.082211,501.0808
0.084061,501.0428
0.082867,501.0862
0.082797,501.0971
0.08048,501.1142
0.08131,501.0914
0.082608,501.0715
0.084414,501.0924
0.082778,501.0912
0.08165,501.0765
0.080593,501.1167
0.081432,500.9716
0.081872,500.9669
0.08383,500.9685
0.082132,500.9526
0.081683,500.9613
0.079031,500.9292
0.080693,500.9273
0.083334,500.9723
0.084349,500.9645
0.083827,500.8893
0.081429,500.9432
0.080413,500.9679
0.080799,500.9707
0.082513,500.9501
0.084271,500.873
0.082993,500.9361
0.082647,500.9629
0.080829,500.9601
0.080233,500.9754
0.082777,500.9045
0.083379,500.9508
0.084048,500.9567
0.081694,500.9651
0.080839,500.9713
0.078972,500.8287
0.083409,500.8175
0.083136,500.7956
0.084077,500.8334
0.08251,500.8038
0.079803,500.7847
0.079039,500.8293
0.081975,500.816
0.084876,500.8088
0.084858,500.7573
0.083425,500.8103
0.081586,500.7829
0.081133,500.8178
0.082253,500.8128
0.082355,500.7667
0.084224,500.8147
0.080601,500.8191
0.080694,500.7907
0.081371,500.8347
0.082758,500.7539
0.084746,500.8322
0.084193,500.8175
0.081558,500.8094
0.080104,500.8219
0.081088,500.6812
0.081197,500.6649
0.083269,500.6481
0.08463,500.66
0.08243,500.6752
0.080456,500.6472
0.081121,500.6634
0.082144,500.6369
0.084807,500.7027
0.08416,500.595
0.081761,500.625
0.079653,500.6833
0.079874,500.6646
0.081938,500.6883
0.084577,500.6275
0.083587,500.6784
0.082857,500.6955
0.080269,500.6718
0.081733,500.6543
0.082415,500.6175
0.084091,500.6911
0.083755,500.6478
0.08269,500.663
0.081357,500.679
0.080001,500.5274
0.082321,500.5133
0.082531,500.5058
0.085106,500.5373
0.082209,500.5286
0.079539,500.4946
0.080895,500.5174
0.080844,500.5261
0.08468,500.5342
0.083253,500.4562
0.082985,500.4852
0.081118,500.5242
0.080442,500.5133
0.081993,500.5074
0.084595,500.4309
0.083746,500.5067
0.08076,500.4983
0.082185,500.5174
0.08007,500.493
0.082573,500.473
0.085167,500.5139
0.084444,500.5198
0.081444,500.5373
0.081282,500.5264
0.079982,500.3898
0.082828,500.3801
0.083413,500.4028
0.084468,500.3698
0.082457,500.3592
0.080553,500.3485
0.079024,500.3735
0.082245,500.3869
0.083856,500.3782
0.085414,500.3414
0.082846,500.3355
0.080994,500.3729
0.080074,500.3826
0.081943,500.3916
0.082864,500.3236
0.081658,500.3554
0.081484,500.3857
0.079638,500.381
0.080847,500.377
0.081592,500.3136
0.084205,500.3642
0.084439,500.3866
0.082803,500.3954
0.080757,500.3663
0.079548,500.2116
0.082101,500.128
0.083647,500.1638
0.084233,500.1663
0.082329,500.1617
0.081396,500.1629
0.079237,500.1673
0.080493,500.1548
0.083614,500.1648
0.084347,500.1018
0.082478,500.142
0.081649,500.1405
0.078877,500.1676
0.082831,500.1694
0.083246,500.1005
0.084119,500.1604
0.082245,500.1455
0.080546,500.1707
0.080331,500.1411
0.081708,500.0865
0.082793,500.1567
0.084151,500.1601
0.083848,500.1798
0.081427,500.1732
0.080172,500.0262
0.082641,499.9972
0.084595,500.0185
0.085032,499.9932
0.084879,500.0197
0.081251,499.9851
0.079928,500.0091
0.08195,500.0032
0.083822,500.0347
0.084059,499.9735
0.082704,499.9904
0.081497,500.0157
0.078924,500.0362
0.082806,500.0103
0.084855,499.9386
0.083227,500.02
0.084217,499.9947
0.081764,499.9935
0.0804,500.0091
0.081723,499.9642
0.082706,500.0259
0.083714,500.0022
0.082512,500.0125
0.081908,500.0016
0.081048,499.8706
0.081994,499.8737
0.083068,499.8534
0.083604,499.8422
0.083203,499.8681
0.081376,499.8322
0.07975,499.8634
0.08164,499.8621
0.083588,499.8631
0.083622,499.8216
0.082852,499.85
0.080843,499.8765
0.080614,499.8612
0.080561,499.8312
0.084215,499.8016
0.084773,499.8331
0.083582,499.8534
0.081286,499.883
0.080477,499.8406
0.080839,499.8001
0.083303,499.8487
0.084915,499.8568
0.083052,499.8525
0.081392,499.8677
0.080195,499.752
0.081534,499.7261
0.083307,499.7192
0.085681,499.7036
0.081893,499.7389
0.081725,499.6974
0.081266,499.7221
0.082576,499.7074
0.082891,499.7305
0.08378,499.6537
0.082754,499.7046
0.08115,499.7186
0.080408,499.7186
0.082328,499.7152
0.082466,499.6599
0.084359,499.7043
0.083469,499.7448
0.081728,499.7576
0.079551,499.7323
0.081193,499.6471
0.082314,499.6908
0.083906,499.7377
0.082831,499.737
0.081958,499.7342
0.081767,499.5838
0.080378,499.5776
0.082884,499.5785
0.084818,499.5748
0.083554,499.5879
0.082182,499.5211
0.080739,499.5816
0.080784,499.5826
0.083101,499.5916
0.084023,499.5186
0.083204,499.5358
0.081721,499.586
0.081818,499.5888
0.081233,499.5779
0.083232,499.5211
0.084755,499.5819
0.084401,499.5692
0.082064,499.586
0.080043,499.5845
0.081409,499.5174
0.083556,499.5495
0.084893,499.5941
0.083547,499.5863
0.080633,499.5386
0.081803,499.4
0.082121,499.3373
0.084243,499.3489
0.084449,499.3398
0.084487,499.3832
0.081255,499.3158
0.08156,499.372
0.080867,499.3414
0.082902,499.3598
0.08399,499.308
0.084471,499.3364
0.082392,499.3548
0.07984,499.3713
0.080585,499.3373
0.083108,499.3005
0.083667,499.3199
0.083975,499.352
0.081919,499.3514
0.080334,499.3224
0.081057,499.2961
0.084406,499.3433
0.082965,499.361
0.085449,499.3514
0.082788,499.367
0.080534,499.225
0.080661,499.2119
0.082867,499.21
0.085235,499.2069
0.083803,499.1866
0.081673,499.1739
0.080014,499.1798
0.08089,499.2228
0.082444,499.2191
0.083303,499.186
0.083164,499.1901
0.081446,499.2128
0.079904,499.2175
0.080689,499.2244
0.082565,499.1467
0.08467,499.172
0.084894,499.1885
0.082624,499.2359
0.078595,499.1926
0.080219,499.1604
0.082474,499.1817
0.082886,499.2013
0.083915,499.2163
0.082451,499.2035
0.079956,499.0681
0.080921,499.0628
0.082289,499.0915
0.084899,499.0915
0.083929,499.0712
0.08222,499.0132
0.080604,499.0793
0.079422,499.0497
0.082296,499.0787
0.084301,499.0272
0.082943,499.0259
0.082532,499.0774
0.080359,499.0574
0.081171,499.0562
0.081404,499.0091
0.083114,499.0622
0.084992,499.0862
0.082622,499.0615
0.079977,499.0618
0.079925,499.005
0.08232,499.0478
0.083452,499.0484
0.083873,499.0624
0.081829,499.045
0.080649,498.942
0.080485,498.9086
0.083891,498.9252
0.083435,498.9199
0.083297,498.9086
0.082338,498.9152
0.081187,498.9058
0.080333,498.9327
0.081745,498.9339
0.083354,498.9077
0.08342,498.8933
0.08151,498.9436
0.081025,498.9205
0.080967,498.9152
0.083528,498.8883
0.083812,498.8952
0.08443,498.9149
0.084159,498.9261
0.0808,498.9358
0.079983,498.8525
0.082907,498.918
0.084227,498.9255
0.083429,498.9551
0.084868,498.9426
0.080316,498.7838
0.07952,498.772
0.082118,498.7835
0.082837,498.7685
0.084002,498.771
0.08295,498.7258
0.080497,498.7723
0.079844,498.7898
0.082182,498.7835
0.08401,498.7701
0.083884,498.7601
0.083892,498.7776
0.082247,498.7866
0.081046,498.7633
0.080993,498.7061
0.084303,498.737
0.085462,498.7782
0.082602,498.7635
0.080735,498.7555
0.07852,498.7358
0.082542,498.7689
0.084324,498.7998
0.082953,498.7842
0.084042,498.7757
0.082852,498.6468
0.080126,498.6313
0.081162,498.6266
0.084493,498.6693
0.083506,498.6263
0.082076,498.5991
0.079229,498.6291
0.082101,498.6257
0.080694,498.6194
0.083952,498.6047
0.083414,498.5941
0.081352,498.625
0.080475,498.6547
0.081615,498.6272
0.08165,498.5698
0.082957,498.6185
0.084201,498.616
0.082834,498.6372
0.081638,498.6366
0.081461,498.5745
0.080746,498.6219
0.084509,498.6222
0.084089,498.62
0.082581,498.6419
0.078846,498.5252
0.080585,498.508
0.080986,498.494
0.082363,498.4946
0.083629,498.4865
0.083382,498.4665
0.08211,498.4952
0.081034,498.4715
0.08217,498.4809
0.08468,498.4568
0.084209,498.4475
0.083896,498.4787
0.081567,498.4806
0.080876,498.4565
0.082157,498.4347
0.084887,498.4806
0.085169,498.5008
0.083233,498.4677
0.080302,498.4731
0.08172,498.4478
0.080954,498.4877
0.083107,498.4968
0.085949,498.5036
0.083102,498.4815
0.08126,498.3196
0.079469,498.2868
0.082677,498.2697
0.085255,498.2958
0.083014,498.2578
0.083441,498.2306
0.082436,498.2784
0.080222,498.269
0.081458,498.2908
0.08333,498.2559
0.083807,498.2706
0.082501,498.2621
0.080639,498.294
0.079679,498.2899
0.080548,498.2256
0.085011,498.2469
0.084248,498.2734
0.083393,498.2781
0.081826,498.2706
0.080179,498.221
0.083218,498.2522
0.082872,498.264
0.08471,498.2787
0.082478,498.259
0.081119,498.1217
0.079683,498.1342
0.08208,498.1096
0.084648,498.1205
0.085429,498.1227
0.084013,498.0821
0.080801,498.1127
0.079698,498.1255
0.082601,498.1295
0.082515,498.1002
0.084578,498.0968
0.082887,498.1096
0.082395,498.1395
0.081053,498.0902
0.080897,498.0497
0.083077,498.1024
0.084313,498.0996
0.08285,498.1408
0.080717,498.123
0.081556,498.0656
0.081649,498.1155
0.082664,498.1283
0.083587,498.1302
0.083484,498.1245
0.080263,497.9951
0.080945,497.9798
0.079777,497.9682
0.083447,498.0016
0.083117,497.9695
0.084272,497.9355
0.081531,497.981
0.080228,497.9841
0.082154,497.9661
0.082383,497.9938
0.083892,497.9442
0.082843,498.0016
0.081766,497.9882
0.080711,497.9904
0.082259,497.9295
0.082556,497.9592
0.084794,497.9907
0.084715,497.9754
0.081809,497.9854
0.080181,497.9117
0.079187,497.9841
0.082766,497.9642
0.084397,497.9689
0.08215,497.9789
0.080937,497.8207
0.081069,497.8369
0.081163,497.8528
0.083248,497.8138
0.084872,497.8406
0.083504,497.8054
0.083069,497.8469
0.079746,497.8378
0.081247,497.8394
0.083677,497.7938
0.084204,497.8325
0.084399,497.8344
0.081816,497.8612
0.080834,497.8244
0.081166,497.8054
0.083584,497.8226
0.083645,497.8238
0.083179,497.8275
0.081435,497.8338
0.080463,497.7767
0.082363,497.8022
0.082258,497.821
0.084902,497.8565
0.085935,497.8306
0.082287,497.6831
0.080684,497.63
0.081253,497.6204
0.08306,497.6288
0.083824,497.6132
0.083278,497.602
0.083102,497.6172
0.081145,497.5998
0.080916,497.6375
0.081872,497.6163
0.083126,497.597
0.082849,497.6244
0.081983,497.6253
0.080482,497.6257
0.080894,497.567
0.083184,497.5898
0.082331,497.6275
0.083487,497.6228
0.081537,497.5923
0.08106,497.5486
0.081391,497.5951
0.082271,497.6085
0.08596,497.6288
0.083917,497.62
0.081233,497.4837
0.080841,497.4562
0.082737,497.4559
0.08428,497.4793
0.084053,497.4525
0.083075,497.4079
0.081239,497.4734
0.081567,497.4681
0.080692,497.4594
0.082062,497.4391
0.084113,497.4409
0.083133,497.4475
0.08179,497.4952
0.080052,497.4784
0.081469,497.4044
0.082233,497.4435
0.084319,497.4363
0.085003,497.4787
0.082249,497.4899
0.079738,497.4213
0.081874,497.4562
0.082352,497.464
0.085144,497.474
0.084069,497.4824
0.081789,497.3573
0.081869,497.3511
0.08125,497.3218
0.083362,497.3242
0.083258,497.3564
0.083021,497.3065
0.082743,497.3065
0.08066,497.3233
0.08032,497.3208
0.082721,497.2909
0.08383,497.2831
0.083572,497.323
0.082171,497.3171
0.080857,497.3289
0.081423,497.2753
0.082707,497.3037
0.084036,497.3274
0.084134,497.318
0.083052,497.3236
0.081366,497.2453
0.08074,497.3093
0.08297,497.3192
0.083629,497.3561
0.084203,497.3442
0.083195,497.1879
0.081443,497.177
0.082243,497.1895
0.082694,497.1651
0.084299,497.1901
0.084952,497.1505
0.082015,497.1966
0.080992,497.167
0.080587,497.1801
0.082137,497.1757
0.084101,497.162
0.083704,497.1804
0.082839,497.1857
0.080941,497.1904
0.080663,497.1477
0.082077,497.1667
0.084119,497.182
0.084509,497.1608
0.082555,497.177
0.081257,497.1292
0.079,497.1676
0.082404,497.1692
0.082253,497.1901
0.083626,497.1801
0.082223,497.0384
0.08179,497.0378
0.080021,497.0422
0.082729,497.0266
0.084791,497.0572
0.083826,496.9851
0.082625,497.0282
0.080003,497.049
0.082374,497.0397
0.0837,497.0681
0.082812,497.0101
0.083679,497.0488
0.0831,497.0616
0.080666,497.0469
0.079853,496.9692
0.081752,497.0104
0.084959,497.0203
0.084578,497.0428
0.082924,497.0556
0.080752,496.9948
0.080965,497.0175
0.082894,497.0235
0.082623,497.0647
0.084206,497.0466
0.081405,496.9433
0.080982,496.9489
0.081471,496.9826
0.08168,496.9583
0.085598,496.9792
0.084209,496.9327
0.082957,496.967
0.080045,496.9527
0.081475,496.9611
0.081171,496.9698
0.083047,496.9361
0.084632,496.9445
0.082511,496.9708
0.082067,496.9464
0.081537,496.9168
0.082238,496.9458
0.084032,496.9601
0.083668,496.967
0.082243,496.9736
0.081628,496.9146
0.081544,496.9352
0.080916,496.9592
0.083389,496.9823
0.084828,496.9807
0.083476,496.8382
0.081075,496.7997
0.08203,496.8247
0.081804,496.8057
0.085618,496.8079
0.085149,496.8041
0.083546,496.8051
0.081692,496.7929
0.082182,496.8366
0.081776,496.8166
0.083486,496.7682
0.084465,496.8054
0.085018,496.8135
0.080651,496.8197
0.080572,496.7857
0.081242,496.7995
0.083379,496.8104
0.085743,496.8132
0.082391,496.8032
0.081863,496.7502
0.080155,496.8332
0.083222,496.8076
0.085453,496.8294
0.08367,496.8197
0.084102,496.7215
0.080582,496.7393
0.080172,496.7327
0.082737,496.7611
0.084888,496.7645
0.083016,496.7299
0.083973,496.7467
0.079973,496.7158
0.079955,496.7367
0.08151,496.7374
0.084395,496.7143
0.083811,496.7455
0.083925,496.7654
0.081324,496.7639
0.081117,496.6821
0.080736,496.7249
0.08331,496.758
0.083341,496.7471
0.083909,496.7371
0.081626,496.6575
0.081167,496.7349
0.082107,496.7421
0.083371,496.7252
0.08452,496.7211
0.083154,496.6119
0.081166,496.5988
0.080473,496.5779
0.080921,496.5935
0.083483,496.5773
0.085545,496.5617
0.083589,496.5804
0.082294,496.6004
0.080108,496.5835
0.082183,496.6129
0.08383,496.5885
0.085834,496.5957
0.083373,496.5979
0.082458,496.5717
0.079421,496.5236
0.082795,496.5863
0.083148,496.572
0.083411,496.5913
0.084351,496.606
0.081768,496.5414
0.082807,496.5832
0.082332,496.5786
0.083613,496.596
0.085182,496.5998
0.083139,496.5227
0.081026,496.5087
0.079803,496.5377
0.080953,496.5168
0.08387,496.5068
0.083908,496.4843
0.083925,496.5118
0.081625,496.5265
0.081114,496.5143
0.080732,496.5508
0.082617,496.4843
0.083251,496.5155
0.084086,496.4956
0.081593,496.5211
0.079939,496.4444
0.080556,496.4912
0.084168,496.5155
0.083781,496.5349
0.083722,496.5299
0.081812,496.4519
0.079701,496.4968
0.082425,496.5246
0.083015,496.5152
0.084355,496.5165
0.083768,496.43
0.081318,496.4475
0.080616,496.4444
0.082115,496.4453
0.083307,496.4422
0.084674,496.4088
0.083424,496.4643
0.082146,496.4519
0.080717,496.4578
0.080365,496.4444
0.082772,496.4213
0.082103,496.4691
0.084333,496.4537
0.081148,496.4687
0.079518,496.4126
0.081089,496.4328
0.084848,496.4959
0.08475,496.4731
0.082359,496.4513
0.081366,496.3751
0.080616,496.4613
0.081602,496.4578
0.082678,496.4725
0.081806,496.4743
0.084344,496.3539
0.081327,496.3823
0.081631,496.3926
0.081424,496.3861
0.082751,496.3885
0.084862,496.3467
0.084885,496.3648
0.082246,496.3795
0.080263,496.3863
0.081844,496.382
0.084415,496.3589
0.083668,496.3539
0.084223,496.406
0.083223,496.3932
0.080204,496.3049
0.083474,496.3558
0.084699,496.3751
0.083998,496.3689
0.08483,496.3742
0.080293,496.3149
0.080313,496.3848
0.081613,496.3832
0.081925,496.3729
0.086548,496.3729
0.085151,496.26
0.081202,496.2962
0.080004,496.3111
0.081624,496.3168
0.082287,496.2918
0.084849,496.2784
0.083095,496.3183
0.082438,496.3224
0.080268,496.3165
0.08208,496.3168
0.082749,496.2653
0.085095,496.294
0.082611,496.3271
0.08271,496.3246
0.081825,496.2522
0.082336,496.2934
0.083275,496.3171
0.083505,496.3068
0.084152,496.314
0.081623,496.2519
0.081569,496.2853
0.081765,496.2952
0.081792,496.2928
0.084938,496.2965
0.082722,496.2419
0.082668,496.2718
0.081011,496.2254
0.081516,496.2332
0.082956,496.2347
0.08414,496.1948
0.084599,496.2425
0.082483,496.2219
0.081788,496.2347
0.082358,496.23
0.081274,496.1988
0.084307,496.2226
0.084778,496.2422
0.083058,496.2191
0.080299,496.1863
0.080906,496.2169
0.082095,496.2497
0.083505,496.2487
0.084269,496.2313
0.082852,496.1683
0.080459,496.2238
0.081685,496.2172
0.0826,496.2481
0.083812,496.2338
0.08429,496.142
0.083269,496.1542
0.081551,496.1764
0.080461,496.1789
0.08084,496.1626
0.084702,496.128
0.084416,496.1739
0.081259,496.1795
0.080012,496.1714
0.081331,496.1673
0.082785,496.1333
0.084175,496.1508
0.084235,496.1783
0.082292,496.1564
0.082173,496.1096
0.081841,496.1324
0.082221,496.1695
0.083289,496.1689
0.084324,496.1602
0.083902,496.0856
0.08022,496.1558
0.080704,496.1779
0.082117,496.1617
0.085013,496.1729
0.083325,496.0884
0.082748,496.0903
0.082205,496.094
0.082811,496.0921
0.082159,496.0659
0.084618,496.0637
0.084043,496.0924
0.084137,496.1012
0.078651,496.0881
0.080037,496.1055
0.082982,496.0843
0.083066,496.0846
0.084119,496.1065
0.084142,496.1068
0.080858,496.012
0.08078,496.0603
0.082935,496.0949
0.084314,496.0878
0.085422,496.0796
0.082662,496.0275
0.081215,496.0706
0.080537,496.1009
0.08136,496.09
0.083345,496.0946
0.084778,495.9461
0.08151,495.9358
0.082151,495.952
0.080257,495.9474
0.082285,495.9496
0.08394,495.889
0.084485,495.9496
0.083689,495.9539
0.081082,495.9436
0.081349,495.9486
0.082796,495.909
0.082852,495.9264
0.083138,495.9483
0.083257,495.9414
0.079757,495.9037
0.081122,495.9405
0.082135,495.9277
0.081045,495.9296
0.085172,495.9458
0.082879,495.8837
0.079846,495.9131
0.079924,495.9552
0.08156,495.9333
0.083636,495.952
0.084682,495.8528
0.083731,495.8722
0.081959,495.9162
0.081137,495.8675
0.082077,495.8906
0.082978,495.8151
0.084658,495.8924
0.082445,495.8631
0.081931,495.8569
0.081385,495.8612
0.081689,495.835
0.084277,495.8513
0.083731,495.8828
0.084124,495.87
0.080905,495.8472
0.080498,495.864
0.082544,495.879
0.084841,495.8815
0.084595,495.8659
0.083186,495.8126
0.081473,495.8597
0.080472,495.885
0.081399,495.8831
0.083923,495.8556
0.083627,495.748
0.082073,495.733
0.081409,495.7405
0.080095,495.7286
0.081733,495.734
0.084447,495.6959
0.08463,495.7411
0.083237,495.7059
0.079765,495.7495
0.081473,495.7293
0.082275,495.7165
0.082235,495.7486
0.084312,495.748
0.083792,495.7361
0.081265,495.6934
0.080775,495.7059
0.081412,495.7264
0.083092,495.7224
0.083637,495.699
0.082739,495.64
0.082093,495.7243
0.079232,495.7277
0.082522,495.7224
0.083924,495.7352
0.084015,495.6478
0.083354,495.6301
0.081121,495.6803
0.080053,495.6556
0.083245,495.6435
0.083378,495.6182
0.083499,495.6484
0.083335,495.6903
0.081237,495.6678
0.080756,495.6547
0.08175,495.6188
0.084903,495.6534
0.084147,495.651
0.083699,495.6297
0.081713,495.5882
0.08112,495.6225
0.082298,495.6584
0.08288,495.6525
0.083735,495.6366
0.084688,495.5845
0.081374,495.6444
0.080787,495.6329
0.082021,495.6716
0.082519,495.641
0.085278,495.5383
0.083091,495.5062
0.080844,495.509
0.080415,495.4928
0.080542,495.4975
0.082896,495.4731
0.08411,495.5096
0.084537,495.4903
0.081166,495.4949
0.080379,495.5024
0.08143,495.4856
0.082665,495.4981
0.083783,495.4681
0.082964,495.4937
0.081272,495.4722
0.081486,495.4899
0.081913,495.5093
0.083129,495.5358
0.083332,495.5127
0.084445,495.4506
0.083549,495.4903
0.080707,495.5112
0.08092,495.5402
0.082247,495.5165
0.083123,495.4469
0.08528,495.4254
0.081749,495.4232
0.080591,495.4313
0.081107,495.4406
0.082893,495.3964
0.084225,495.4232
0.082855,495.4441
0.081231,495.4572
0.079866,495.4469
0.081026,495.4076
0.08474,495.411
0.083538,495.4297
0.084213,495.4394
0.08067,495.4188
0.081586,495.4378
0.081499,495.455
0.082188,495.4503
0.085075,495.4463
0.08538,495.3889
0.08239,495.4307
0.081655,495.4375
0.080696,495.4556
0.083142,495.4428
0.0841,495.3393
0.084769,495.358
0.081613,495.377
0.080139,495.3577
0.081254,495.373
0.083838,495.3327
0.083105,495.3493
0.083144,495.3533
0.082008,495.3464
0.080783,495.3686
0.080851,495.333
0.081663,495.3658
0.083332,495.3676
0.084605,495.3832
0.081719,495.3108
0.081179,495.3087
0.081284,495.3836
0.083284,495.3383
0.084467,495.381
0.083983,495.2765
0.082059,495.3302
0.079965,495.3449
0.08144,495.3745
0.082731,495.3511
0.083922,495.2881
0.084658,495.3087
0.081934,495.2819
0.07977,495.2934
0.080803,495.2715
0.081829,495.2251
0.085496,495.2881
0.083251,495.2725
0.081876,495.2719
0.081492,495.2743
0.082381,495.2488
0.082482,495.2787
0.085549,495.2709
0.083396,495.2884
0.082072,495.2141
0.080841,495.2201
0.080563,495.2918
0.081972,495.3127
0.083556,495.2934
0.084873,495.2185
0.081582,495.2765
0.080359,495.313
0.079963,495.2834
0.082309,495.303
0.083982,495.1879
0.08294,495.2035
0.083679,495.2173
0.080324,495.2182
0.081276,495.2091
0.08334,495.1898
0.083521,495.1932
0.084311,495.2326
0.081374,495.2263
0.080374,495.2101
0.080453,495.1782
0.083331,495.2232
0.083577,495.2104
0.08337,495.2241
0.082377,495.1942
0.08119,495.2163
0.082588,495.2041
0.083331,495.2257
0.084484,495.2269
0.084544,495.177
0.082269,495.1954
0.081071,495.2341
0.080977,495.2391
0.081925,495.2082
0.082721,495.1321
0.084793,495.1408
0.083672,495.1555
0.080584,495.1542
0.081448,495.1411
0.083074,495.0884
0.084972,495.1177
0.082831,495.1474
0.082335,495.153
0.079858,495.1289
0.082553,495.0956
0.083084,495.1315
0.083926,495.157
0.08427,495.1617
0.081803,495.1096
0.079929,495.1112
0.080486,495.1745
0.081638,495.163
0.084351,495.1439
0.084535,495.0672
0.082742,495.1255
0.080775,495.1258
0.080834,495.1296
0.08255,495.1415
0.084472,495.0822
0.084338,495.124
0.083728,495.1346
0.080669,495.1586
0.081347,495.158
0.082779,495.0881
0.084404,495.1415
0.084356,495.1349
0.082228,495.1567
0.080634,495.1408
0.080166,495.1187
0.0833,495.1708
0.084063,495.1355
0.085132,495.1549
0.083378,495.114
0.080301,495.1056
0.080416,495.1402
0.082541,495.113
0.08402,495.1465
0.084089,495.0893
0.083774,495.1483
0.081622,495.1399
0.080561,495.148
0.08199,495.1545
0.083819,495.04
0.083812,495.08
0.083716,495.0791
0.08068,495.0641
0.080501,495.0706
0.081902,495.0491
0.082456,495.0815
0.084186,495.0765
0.083613,495.0759
0.081653,495.0803
0.078987,495.0182
0.083059,495.0609
0.083849,495.0584
0.082742,495.0678
0.083419,495.0497
0.080949,495.031
0.080107,495.0506
0.082066,495.0709
0.084347,495.0772
0.084296,495.0201
0.082084,495.0304
0.080503,495.0647
0.079972,495.0681
0.080494,495.0968
0.084469,495.0157
0.084077,495.0659
0.08339,495.0572
0.079672,495.0531
0.079262,495.0921
0.080859,494.9991
0.083937,495.0709
0.083649,495.0578
0.084731,495.09
0.080838,495.0753
0.080857,495.0597
0.081577,495.0884
0.084165,495.0597
0.085194,495.0503
0.082551,495.0438
0.081707,495.0422
0.081773,495.0965
0.084004,495.0797
0.084082,495.045
0.083941,495.035
0.084153,495.0454
0.081864,495.0706
0.079316,495.075
0.082333,495.0678
0.084289,495.0204
0.08365,495.0591
0.08375,495.0569
0.08015,495.0725
0.079944,495.0609
0.081565,495.0328
0.083741,495.0594
0.085634,495.0531
0.083465,495.0909
0.081277,495.0765
0.080587,495.0344
0.081899,495.0694
0.084236,495.0656
0.085592,495.0772
0.08315,495.0466
0.081288,495.0522
0.080733,495.0806
0.083137,495.0644
0.083854,495.0909
0.084429,494.9979
0.08383,495.06
0.080672,495.094
0.079267,495.06
0.082513,495.09
0.082091,494.992
0.084087,494.982
0.084201,495.006
0.082079,494.9873
0.080559,494.9963
0.082138,494.9337
0.082832,494.9932
0.084361,494.997
0.084578,494.9895
0.08286,494.9829
0.080471,494.9704
0.081102,494.978
0.082273,494.9861
0.084698,495.0004
0.083363,494.9932
0.080579,494.9502
0.081303,494.9801
0.080594,494.9885
0.083717,495.0085
0.084243,494.9402
0.084722,494.9714
0.080722,495.0129
0.080657,494.9904
0.081985,494.9829
0.082921,494.9467
0.085528,494.9742
0.082892,494.9733
0.082289,495.002
0.079651,495.0017
0.081766,494.9602
0.083485,495.0045
0.083889,495.0082
0.083888,494.9973
0.081983,495.002
0.080446,494.9689
0.081808,494.9823
0.082794,494.9882
0.083898,494.9864
0.083339,494.9982
0.082183,494.9767
0.081422,494.9991
0.081499,495.0219
0.082489,494.9882
0.084332,494.9274
0.083643,494.9951
0.081075,494.9982
0.081005,494.9801
0.081923,494.992
0.08351,494.9343
0.085629,494.9898
0.083531,494.9798
0.081746,495.0039
0.079689,495.0067
0.0806,494.9574
0.082411,494.978
0.084335,495.0089
0.084516,494.9898
0.081501,495.0082
0.080128,494.9758
0.08167,495.0045
0.083116,495.0051
0.084582,495.0048
0.084802,494.9973
0.082793,494.9736
0.078857,495.0226
0.080656,495.0098
0.082571,495.0113
0.082374,494.9365
0.085176,494.9923
0.081559,495.0026
0.079792,495.025
0.082341,495.006
0.083672,494.962
0.085108,494.9985
0.083631,495.0007
0.083129,495.0207
0.08116,494.9945
0.080693,494.9417
0.083223,494.9842
0.085191,495.0063
0.083286,494.9745
0.082763,495.0104
0.081248,494.948
0.080042,495.0073
0.082182,495.0101
0.084457,494.9963
0.083585,494.9783
0.081251,494.9704
0.081198,494.9798
0.080054,494.9764
0.08317,494.9976
0.084984,494.9486
0.084741,494.9614
0.081183,494.9998
0.080193,494.997
0.080844,494.9804
0.08318,494.9321
0.084333,494.9795
0.08452,494.9982
0.081217,495.0045
0.0802,495.0154
0.080346,494.9349
0.082021,495.0191
